listing_id,year,month,platform,category,product_name,brand,dark_pattern_type,ccpa_category,severity_score,hidden_fee_inr,price_inflation_inr,effective_price_inr
LST09591,2025,6,Meesho,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,False Scarcity,Scarcity Creation,4,0,457,549
LST09592,2025,6,Meesho,Books,Ikigai - Hector Garcia,Hector Garcia,Fake Countdown Timer,Urgency Creation,3,0,141,194
LST09593,2025,6,Meesho,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Inflated Original Price,Pricing Manipulation,5,0,1320,960
LST09594,2025,6,Meesho,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Social Proof Manipulation,Social Proof Misuse,2,0,3880,14986
LST09595,2025,6,Meesho,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Fake Countdown Timer,Urgency Creation,3,0,1250,1101
LST09596,2025,6,Meesho,Books,Deep Work - Cal Newport,Cal Newport,False Scarcity,Scarcity Creation,4,0,195,289
LST09597,2025,6,Meesho,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Social Proof Manipulation,Social Proof Misuse,2,0,264,348
LST09598,2025,6,Meesho,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Hidden Convenience Fee,Drip Pricing,5,36,2802,6794
LST09599,2025,6,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,Confirm Shaming,Misdirection,3,0,1303,919
LST09600,2025,6,Meesho,Books,Deep Work - Cal Newport,Cal Newport,Hidden Convenience Fee,Drip Pricing,5,23,210,276
LST09601,2025,6,Meesho,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Forced Continuity,Subscription Trap,4,0,4362,16107
LST09603,2025,6,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Forced Continuity,Subscription Trap,4,0,600,851
LST09604,2025,6,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,Hidden Convenience Fee,Drip Pricing,5,52,660,809
LST09605,2025,6,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Social Proof Manipulation,Social Proof Misuse,2,0,289,343
LST09606,2025,6,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Inflated Original Price,Pricing Manipulation,5,0,1091,2550
LST09609,2025,6,Nykaa,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Misleading Discount Badge,Pricing Manipulation,4,0,4192,16595
LST09610,2025,6,Nykaa,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,False Scarcity,Scarcity Creation,4,0,396,440
LST09611,2025,6,Nykaa,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,Inflated Original Price,Pricing Manipulation,5,0,175,140
LST09612,2025,6,Nykaa,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,Misleading Discount Badge,Pricing Manipulation,4,0,172,149
LST09613,2025,6,Nykaa,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,Misleading Discount Badge,Pricing Manipulation,4,0,451,480
LST09614,2025,6,Nykaa,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Social Proof Manipulation,Social Proof Misuse,2,0,3368,7230
LST09615,2025,6,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,Forced Continuity,Subscription Trap,4,0,944,974
LST09616,2025,6,Nykaa,Fashion,Arrow Men's Formal Trousers,Arrow,Social Proof Manipulation,Social Proof Misuse,2,0,1306,819
LST09617,2025,6,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,Confirm Shaming,Misdirection,3,0,891,1004
LST09619,2025,6,Nykaa,Footwear,VKC Pride Women's Flip Flops,VKC,False Scarcity,Scarcity Creation,4,0,217,260
LST09622,2025,6,Nykaa,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,Misleading Discount Badge,Pricing Manipulation,4,0,216,360
LST09623,2025,6,Nykaa,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Fake Countdown Timer,Urgency Creation,3,0,201,372
LST09627,2025,6,Nykaa,Books,Zero to One - Peter Thiel,Peter Thiel,Confirm Shaming,Misdirection,3,0,237,274
LST09630,2025,6,Nykaa,Mobile Phones,realme narzo N53 4GB+64GB,realme,Forced Continuity,Subscription Trap,4,0,1694,9500
LST09632,2025,6,Nykaa,Electronics,Syska LED Desk Lamp,Syska,Forced Continuity,Subscription Trap,4,0,437,411
LST09635,2025,6,Nykaa,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,Confirm Shaming,Misdirection,3,0,135,215
LST09637,2025,6,Nykaa,Books,Zero to One - Peter Thiel,Peter Thiel,Social Proof Manipulation,Social Proof Misuse,2,0,187,293
LST09638,2025,6,Nykaa,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Fake Countdown Timer,Urgency Creation,3,0,285,326
LST09639,2025,6,Nykaa,Fashion,Raymond Men's Blazer,Raymond,Forced Continuity,Subscription Trap,4,0,3246,3756
LST09641,2025,6,Nykaa,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Hidden Convenience Fee,Drip Pricing,5,35,4668,13868
LST09642,2025,6,Nykaa,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Hidden Convenience Fee,Drip Pricing,5,46,3933,7771
LST09646,2025,6,Nykaa,Books,Start With Why - Simon Sinek,Simon Sinek,Hidden Convenience Fee,Drip Pricing,5,87,207,346
LST09647,2025,6,Nykaa,Fashion,AND Women's Wrap Dress,AND,Fake Countdown Timer,Urgency Creation,3,0,1603,1166
LST09649,2025,6,Nykaa,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Confirm Shaming,Misdirection,3,0,1192,755
LST09652,2025,6,Nykaa,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Inflated Original Price,Pricing Manipulation,5,0,1705,1371
LST09653,2025,6,Nykaa,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,Fake Countdown Timer,Urgency Creation,3,0,1775,2523
LST09654,2025,6,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Inflated Original Price,Pricing Manipulation,5,0,1412,2351
LST09656,2025,6,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Hidden Convenience Fee,Drip Pricing,5,55,1310,2477
LST09658,2025,6,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Fake Countdown Timer,Urgency Creation,3,0,1245,2371
LST09660,2025,6,Nykaa,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Misleading Discount Badge,Pricing Manipulation,4,0,374,549
LST09661,2025,6,Nykaa,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Fake Countdown Timer,Urgency Creation,3,0,1322,669
LST09663,2025,6,Nykaa,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Hidden Convenience Fee,Drip Pricing,5,82,1121,1197
LST09664,2025,6,Nykaa,Books,Zero to One - Peter Thiel,Peter Thiel,Forced Continuity,Subscription Trap,4,0,195,308
LST09665,2025,6,Nykaa,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Hidden Convenience Fee,Drip Pricing,5,61,406,576
LST09667,2025,6,Nykaa,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Misleading Discount Badge,Pricing Manipulation,4,0,5108,6277
LST09669,2025,6,Nykaa,Books,The Psychology of Money - Morgan Housel,Morgan Housel,False Scarcity,Scarcity Creation,4,0,140,273
LST09670,2025,6,Nykaa,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Inflated Original Price,Pricing Manipulation,5,0,926,682
LST09671,2025,6,Nykaa,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,Confirm Shaming,Misdirection,3,0,114,164
LST09672,2025,6,Nykaa,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,False Scarcity,Scarcity Creation,4,0,513,444
LST09674,2025,6,Nykaa,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Fake Countdown Timer,Urgency Creation,3,0,724,1454
LST09675,2025,6,Nykaa,Fashion,Global Desi Women Floral Print Top,Global Desi,Hidden Convenience Fee,Drip Pricing,5,69,519,615
LST09676,2025,7,Flipkart,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Social Proof Manipulation,Social Proof Misuse,2,0,4952,12008
LST09677,2025,7,Flipkart,Fashion,AND Women's Wrap Dress,AND,Misleading Discount Badge,Pricing Manipulation,4,0,1522,1299
LST09678,2025,7,Flipkart,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Hidden Convenience Fee,Drip Pricing,5,50,2842,1912
LST09679,2025,7,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,False Scarcity,Scarcity Creation,4,0,844,1429
LST09680,2025,7,Flipkart,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Inflated Original Price,Pricing Manipulation,5,0,1352,723
LST09682,2025,7,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Forced Continuity,Subscription Trap,4,0,282,273
LST09683,2025,7,Flipkart,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Social Proof Manipulation,Social Proof Misuse,2,0,489,490
LST09685,2025,7,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,Forced Continuity,Subscription Trap,4,0,133,286
LST09686,2025,7,Flipkart,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Fake Countdown Timer,Urgency Creation,3,0,668,811
LST09690,2025,7,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,False Scarcity,Scarcity Creation,4,0,262,309
LST09695,2025,7,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Fake Countdown Timer,Urgency Creation,3,0,4673,14807
LST09696,2025,7,Flipkart,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Fake Countdown Timer,Urgency Creation,3,0,4294,13411
LST09698,2025,7,Flipkart,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Social Proof Manipulation,Social Proof Misuse,2,0,128,137
LST09699,2025,7,Flipkart,Mobile Phones,realme narzo N53 4GB+64GB,realme,Fake Countdown Timer,Urgency Creation,3,0,4388,7954
LST09700,2025,7,Flipkart,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Fake Countdown Timer,Urgency Creation,3,0,285,312
LST09701,2025,7,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Confirm Shaming,Misdirection,3,0,78,96
LST09702,2025,7,Flipkart,Electronics,Syska LED Desk Lamp,Syska,Confirm Shaming,Misdirection,3,0,458,414
LST09704,2025,7,Flipkart,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,False Scarcity,Scarcity Creation,4,0,384,500
LST09705,2025,7,Flipkart,Books,The Psychology of Money - Morgan Housel,Morgan Housel,Social Proof Manipulation,Social Proof Misuse,2,0,151,238
LST09707,2025,7,Flipkart,Footwear,VKC Pride Women's Flip Flops,VKC,Hidden Convenience Fee,Drip Pricing,5,65,248,328
LST09709,2025,7,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,Confirm Shaming,Misdirection,3,0,513,606
LST09710,2025,7,Flipkart,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Inflated Original Price,Pricing Manipulation,5,0,1186,1144
LST09711,2025,7,Flipkart,Footwear,Action Men's Training Shoes,Action,Social Proof Manipulation,Social Proof Misuse,2,0,725,726
LST09714,2025,7,Flipkart,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Forced Continuity,Subscription Trap,4,0,343,290
LST09715,2025,7,Flipkart,Footwear,Bata Men's Formal Lace-up Shoes,Bata,Fake Countdown Timer,Urgency Creation,3,0,1246,1410
LST09716,2025,7,Flipkart,Footwear,Paragon Softcare Women's Sandals,Paragon,Inflated Original Price,Pricing Manipulation,5,0,370,403
LST09717,2025,7,Flipkart,Toys,Frank Super Scientist Chemistry Set,Frank,Social Proof Manipulation,Social Proof Misuse,2,0,658,677
LST09718,2025,7,Flipkart,Books,Deep Work - Cal Newport,Cal Newport,False Scarcity,Scarcity Creation,4,0,176,251
LST09719,2025,7,Flipkart,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,Social Proof Manipulation,Social Proof Misuse,2,0,4873,14061
LST09720,2025,7,Flipkart,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Fake Countdown Timer,Urgency Creation,3,0,2859,7150
LST09722,2025,7,Flipkart,Books,Atomic Habits - James Clear,James Clear,Hidden Convenience Fee,Drip Pricing,5,54,192,324
LST09723,2025,7,Flipkart,Toys,LEGO Classic Creative Brick Box,LEGO,Hidden Convenience Fee,Drip Pricing,5,62,1652,1969
LST09724,2025,7,Flipkart,Fashion,Biba Women's Anarkali Kurti,Biba,Misleading Discount Badge,Pricing Manipulation,4,0,1070,772
LST09725,2025,7,Flipkart,Footwear,Paragon Softcare Women's Sandals,Paragon,Forced Continuity,Subscription Trap,4,0,500,361
LST09727,2025,7,Flipkart,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,Confirm Shaming,Misdirection,3,0,1344,1185
LST09728,2025,7,Flipkart,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Inflated Original Price,Pricing Manipulation,5,0,1376,1401
LST09729,2025,7,Flipkart,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Confirm Shaming,Misdirection,3,0,1112,1147
LST09731,2025,7,Flipkart,Footwear,Sparx Men's Running Sports Shoes,Sparx,Inflated Original Price,Pricing Manipulation,5,0,998,927
LST09732,2025,7,Flipkart,Books,Zero to One - Peter Thiel,Peter Thiel,Social Proof Manipulation,Social Proof Misuse,2,0,234,276
LST09733,2025,7,Flipkart,Fashion,Raymond Men's Blazer,Raymond,Social Proof Manipulation,Social Proof Misuse,2,0,3807,3685
LST09734,2025,7,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,Hidden Convenience Fee,Drip Pricing,5,59,625,830
LST09736,2025,7,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,Hidden Convenience Fee,Drip Pricing,5,34,260,253
LST09737,2025,7,Meesho,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Confirm Shaming,Misdirection,3,0,1387,652
LST09738,2025,7,Meesho,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Misleading Discount Badge,Pricing Manipulation,4,0,229,350
LST09739,2025,7,Meesho,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,Fake Countdown Timer,Urgency Creation,3,0,408,612
LST09740,2025,7,Meesho,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,Fake Countdown Timer,Urgency Creation,3,0,1696,2051
LST09741,2025,7,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,Misleading Discount Badge,Pricing Manipulation,4,0,1463,1352
LST09743,2025,7,Meesho,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Social Proof Manipulation,Social Proof Misuse,2,0,260,378
LST09744,2025,7,Meesho,Mobile Phones,POCO C65 6GB+128GB,POCO,Social Proof Manipulation,Social Proof Misuse,2,0,2417,8289
LST09745,2025,7,Meesho,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Hidden Convenience Fee,Drip Pricing,5,55,263,437
LST09747,2025,7,Meesho,Fashion,W Women's Printed Kurta,W,Confirm Shaming,Misdirection,3,0,668,663
LST09748,2025,7,Meesho,Electronics,iBall Slide Elan 3x32 Tablet,iBall,Misleading Discount Badge,Pricing Manipulation,4,0,3989,6538
LST09749,2025,7,Meesho,Fashion,Arrow Men's Formal Trousers,Arrow,Social Proof Manipulation,Social Proof Misuse,2,0,1078,873
LST09751,2025,7,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Hidden Convenience Fee,Drip Pricing,5,29,896,742
LST09752,2025,7,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,Inflated Original Price,Pricing Manipulation,5,0,469,446
LST09753,2025,7,Meesho,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Confirm Shaming,Misdirection,3,0,1005,1152
LST09754,2025,7,Meesho,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Hidden Convenience Fee,Drip Pricing,5,27,351,316
LST09755,2025,7,Meesho,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,Fake Countdown Timer,Urgency Creation,3,0,854,903
LST09756,2025,7,Meesho,Footwear,Sparx Men's Running Sports Shoes,Sparx,Inflated Original Price,Pricing Manipulation,5,0,999,846
LST09757,2025,7,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,Fake Countdown Timer,Urgency Creation,3,0,1659,1993
LST09759,2025,7,Meesho,Fashion,W Women's Printed Kurta,W,Forced Continuity,Subscription Trap,4,0,579,646
LST09760,2025,7,Meesho,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Hidden Convenience Fee,Drip Pricing,5,42,276,410
LST09761,2025,7,Meesho,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,Inflated Original Price,Pricing Manipulation,5,0,6483,15268
LST09762,2025,7,Meesho,Footwear,Woodland Men's Camel Leather Boot,Woodland,Hidden Convenience Fee,Drip Pricing,5,38,2324,2445
LST09763,2025,7,Meesho,Fashion,Arrow Men's Formal Trousers,Arrow,Misleading Discount Badge,Pricing Manipulation,4,0,1304,816
LST09764,2025,7,Meesho,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,Inflated Original Price,Pricing Manipulation,5,0,1636,1339
LST09765,2025,7,Meesho,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Confirm Shaming,Misdirection,3,0,85,92
LST09766,2025,7,Meesho,Fashion,Arrow Men's Formal Trousers,Arrow,Inflated Original Price,Pricing Manipulation,5,0,1025,814
LST09767,2025,7,Meesho,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Confirm Shaming,Misdirection,3,0,940,1242
LST09768,2025,7,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Hidden Convenience Fee,Drip Pricing,5,50,301,341
LST09769,2025,7,Meesho,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Hidden Convenience Fee,Drip Pricing,5,51,4837,6695
LST09770,2025,7,Meesho,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Fake Countdown Timer,Urgency Creation,3,0,728,451
LST09773,2025,7,Meesho,Books,The Alchemist - Paulo Coelho,Paulo Coelho,Confirm Shaming,Misdirection,3,0,97,136
LST09774,2025,7,Meesho,Footwear,VKC Pride Women's Flip Flops,VKC,Hidden Convenience Fee,Drip Pricing,5,45,244,281
LST09775,2025,7,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Fake Countdown Timer,Urgency Creation,3,0,194,233
LST09776,2025,7,Meesho,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,Misleading Discount Badge,Pricing Manipulation,4,0,1594,1603
LST09777,2025,7,Meesho,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Hidden Convenience Fee,Drip Pricing,5,37,3754,7748
LST09779,2025,7,Meesho,Footwear,Paragon Softcare Women's Sandals,Paragon,Forced Continuity,Subscription Trap,4,0,427,411
LST09780,2025,7,Meesho,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Forced Continuity,Subscription Trap,4,0,210,369
LST09781,2025,7,Meesho,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Inflated Original Price,Pricing Manipulation,5,0,214,345
LST09782,2025,7,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,False Scarcity,Scarcity Creation,4,0,157,223
LST09783,2025,7,Meesho,Books,Ikigai - Hector Garcia,Hector Garcia,Misleading Discount Badge,Pricing Manipulation,4,0,135,196
LST09784,2025,7,Meesho,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Misleading Discount Badge,Pricing Manipulation,4,0,377,357
LST09785,2025,7,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Hidden Convenience Fee,Drip Pricing,5,48,738,756
LST09786,2025,7,Meesho,Books,Think and Grow Rich - Napoleon Hill,Napoleon Hill,Forced Continuity,Subscription Trap,4,0,138,159
LST09787,2025,7,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,Forced Continuity,Subscription Trap,4,0,454,487
LST09788,2025,7,Meesho,Electronics,Syska LED Desk Lamp,Syska,Inflated Original Price,Pricing Manipulation,5,0,414,419
LST09789,2025,7,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,False Scarcity,Scarcity Creation,4,0,751,826
LST09790,2025,7,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,Forced Continuity,Subscription Trap,4,0,817,897
LST09793,2025,7,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Fake Countdown Timer,Urgency Creation,3,0,812,745
LST09794,2025,7,Meesho,Footwear,Relaxo Flite Men's Slippers,Relaxo,Forced Continuity,Subscription Trap,4,0,284,296
LST09795,2025,7,Meesho,Footwear,Bata Men's Formal Lace-up Shoes,Bata,Social Proof Manipulation,Social Proof Misuse,2,0,1262,1155
LST09796,2025,7,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,False Scarcity,Scarcity Creation,4,0,696,643
LST09797,2025,7,Meesho,Books,Ikigai - Hector Garcia,Hector Garcia,Fake Countdown Timer,Urgency Creation,3,0,156,216
LST09798,2025,7,Meesho,Toys,Frank Super Scientist Chemistry Set,Frank,Forced Continuity,Subscription Trap,4,0,553,764
LST09799,2025,7,Nykaa,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Forced Continuity,Subscription Trap,4,0,148,246
LST09800,2025,7,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,Misleading Discount Badge,Pricing Manipulation,4,0,924,1183
LST09801,2025,7,Nykaa,Footwear,Woodland Men's Camel Leather Boot,Woodland,False Scarcity,Scarcity Creation,4,0,1940,2206
LST09802,2025,7,Nykaa,Home & Kitchen,Cello Plastic Modular Drawer,Cello,False Scarcity,Scarcity Creation,4,0,319,280
LST09803,2025,7,Nykaa,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,Fake Countdown Timer,Urgency Creation,3,0,348,384
LST09805,2025,7,Nykaa,Books,The Psychology of Money - Morgan Housel,Morgan Housel,False Scarcity,Scarcity Creation,4,0,104,274
LST09806,2025,7,Nykaa,Books,Ikigai - Hector Garcia,Hector Garcia,Fake Countdown Timer,Urgency Creation,3,0,183,188
LST09809,2025,7,Nykaa,Books,Deep Work - Cal Newport,Cal Newport,Forced Continuity,Subscription Trap,4,0,211,252
LST09810,2025,7,Nykaa,Books,Ikigai - Hector Garcia,Hector Garcia,Misleading Discount Badge,Pricing Manipulation,4,0,146,223
LST09811,2025,7,Nykaa,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,Hidden Convenience Fee,Drip Pricing,5,52,1246,819
LST09813,2025,7,Nykaa,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Social Proof Manipulation,Social Proof Misuse,2,0,177,382
LST09814,2025,7,Nykaa,Footwear,VKC Pride Women's Flip Flops,VKC,Hidden Convenience Fee,Drip Pricing,5,70,283,316
LST09818,2025,7,Nykaa,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Social Proof Manipulation,Social Proof Misuse,2,0,328,664
LST09819,2025,7,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Forced Continuity,Subscription Trap,4,0,554,499
LST09821,2025,7,Nykaa,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,Misleading Discount Badge,Pricing Manipulation,4,0,1235,1431
LST09822,2025,7,Nykaa,Books,Ikigai - Hector Garcia,Hector Garcia,Fake Countdown Timer,Urgency Creation,3,0,104,220
LST09824,2025,7,Nykaa,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Inflated Original Price,Pricing Manipulation,5,0,300,275
LST09825,2025,7,Nykaa,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Confirm Shaming,Misdirection,3,0,649,1523
