listing_id,year,month,platform,category,product_name,brand,actual_price_inr,displayed_original_price_inr,discount_pct_shown,hidden_fee_inr,effective_price_inr,dark_pattern_type,ccpa_category,severity_score,ccpa_violation,price_inflation_inr
LST09052,2025,3,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,227,412,44.9,0,227,Inflated Original Price,Pricing Manipulation,5,Yes,185
LST09053,2025,3,Meesho,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,14095,18440,23.6,36,14131,Hidden Convenience Fee,Drip Pricing,5,Yes,4345
LST09054,2025,3,Meesho,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,6787,11505,41.0,0,6787,Fake Countdown Timer,Urgency Creation,3,Yes,4718
LST09055,2025,3,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,8331,11310,26.3,0,8331,Forced Continuity,Subscription Trap,4,Yes,2979
LST09056,2025,3,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,754,1500,49.7,0,754,Misleading Discount Badge,Pricing Manipulation,4,Yes,746
LST09057,2025,3,Meesho,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,546,863,36.7,0,546,None,No Violation,0,No,317
LST09058,2025,3,Meesho,Footwear,Metro Women's Block Heel Pumps,Metro,981,2045,52.0,0,981,False Scarcity,Scarcity Creation,4,Yes,1064
LST09059,2025,3,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,495,920,46.2,0,495,Inflated Original Price,Pricing Manipulation,5,Yes,425
LST09060,2025,3,Meesho,Electronics,iBall Slide Elan 3x32 Tablet,iBall,7520,10655,29.4,0,7520,None,No Violation,0,No,3135
LST09061,2025,3,Meesho,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,1842,4793,61.6,0,1842,None,No Violation,0,No,2951
LST09062,2025,3,Meesho,Books,Atomic Habits - James Clear,James Clear,286,474,39.7,0,286,False Scarcity,Scarcity Creation,4,Yes,188
LST09063,2025,3,Nykaa,Fashion,AND Women's Wrap Dress,AND,1217,2615,53.5,0,1217,None,No Violation,0,No,1398
LST09064,2025,3,Nykaa,Mobile Phones,realme narzo N53 4GB+64GB,realme,8048,12643,36.3,0,8048,Social Proof Manipulation,Social Proof Misuse,2,Yes,4595
LST09065,2025,3,Nykaa,Footwear,Sparx Men's Running Sports Shoes,Sparx,965,1708,43.5,73,1038,Hidden Convenience Fee,Drip Pricing,5,Yes,743
LST09066,2025,3,Nykaa,Footwear,Relaxo Flite Men's Slippers,Relaxo,269,627,57.1,0,269,None,No Violation,0,No,358
LST09067,2025,3,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,829,1772,53.2,78,907,Hidden Convenience Fee,Drip Pricing,5,Yes,943
LST09068,2025,3,Nykaa,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,801,1551,48.4,0,801,Confirm Shaming,Misdirection,3,Yes,750
LST09069,2025,3,Nykaa,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1282,2417,47.0,0,1282,Inflated Original Price,Pricing Manipulation,5,Yes,1135
LST09070,2025,3,Nykaa,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1163,2526,54.0,80,1243,Hidden Convenience Fee,Drip Pricing,5,Yes,1363
LST09071,2025,3,Nykaa,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,14597,20639,29.3,0,14597,Forced Continuity,Subscription Trap,4,Yes,6042
LST09072,2025,3,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,800,1403,43.0,0,800,None,No Violation,0,No,603
LST09073,2025,3,Nykaa,Mobile Phones,realme narzo N53 4GB+64GB,realme,8109,11696,30.7,0,8109,Social Proof Manipulation,Social Proof Misuse,2,Yes,3587
LST09074,2025,3,Nykaa,Books,Zero to One - Peter Thiel,Peter Thiel,318,464,31.5,0,318,None,No Violation,0,No,146
LST09075,2025,3,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,1429,2224,35.7,74,1503,Hidden Convenience Fee,Drip Pricing,5,Yes,795
LST09076,2025,3,Nykaa,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,1419,3214,55.8,49,1468,Hidden Convenience Fee,Drip Pricing,5,Yes,1795
LST09077,2025,3,Nykaa,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,14993,20894,28.2,0,14993,Misleading Discount Badge,Pricing Manipulation,4,Yes,5901
LST09078,2025,3,Nykaa,Fashion,Peter England Men's Slim Fit Shirt,Peter England,621,1527,59.3,0,621,Inflated Original Price,Pricing Manipulation,5,Yes,906
LST09079,2025,3,Nykaa,Books,Zero to One - Peter Thiel,Peter Thiel,333,478,30.3,0,333,Misleading Discount Badge,Pricing Manipulation,4,Yes,145
LST09080,2025,3,Nykaa,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,1618,2323,30.3,0,1618,Fake Countdown Timer,Urgency Creation,3,Yes,705
LST09081,2025,3,Nykaa,Footwear,Bata Men's Formal Lace-up Shoes,Bata,1433,2337,38.7,60,1493,Hidden Convenience Fee,Drip Pricing,5,Yes,904
LST09082,2025,3,Nykaa,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,96,188,48.9,47,143,Hidden Convenience Fee,Drip Pricing,5,Yes,92
LST09083,2025,3,Nykaa,Books,Deep Work - Cal Newport,Cal Newport,278,469,40.7,0,278,Inflated Original Price,Pricing Manipulation,5,Yes,191
LST09084,2025,3,Nykaa,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,14816,17905,17.3,0,14816,None,No Violation,0,No,3089
LST09085,2025,3,Nykaa,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,2511,3953,36.5,0,2511,None,No Violation,0,No,1442
LST09086,2025,3,Nykaa,Fashion,Louis Philippe Slim Fit Chinos,Louis Philippe,1395,3202,56.4,0,1395,Inflated Original Price,Pricing Manipulation,5,Yes,1807
LST09087,2025,3,Nykaa,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,16340,22976,28.9,0,16340,Misleading Discount Badge,Pricing Manipulation,4,Yes,6636
LST09088,2025,3,Nykaa,Books,The Psychology of Money - Morgan Housel,Morgan Housel,260,404,35.6,0,260,False Scarcity,Scarcity Creation,4,Yes,144
LST09089,2025,3,Nykaa,Fashion,AND Women's Wrap Dress,AND,1187,3000,60.4,0,1187,None,No Violation,0,No,1813
LST09090,2025,3,Nykaa,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,885,1548,42.8,56,941,Hidden Convenience Fee,Drip Pricing,5,Yes,663
LST09091,2025,3,Nykaa,Footwear,Paragon Softcare Women's Sandals,Paragon,359,783,54.2,0,359,Inflated Original Price,Pricing Manipulation,5,Yes,424
LST09092,2025,3,Nykaa,Toys,Hasbro Monopoly Classic Board Game,Hasbro,841,1615,47.9,0,841,None,No Violation,0,No,774
LST09093,2025,3,Nykaa,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,736,2158,65.9,0,736,None,No Violation,0,No,1422
LST09094,2025,3,Nykaa,Mobile Phones,realme narzo N53 4GB+64GB,realme,8023,11896,32.6,0,8023,Forced Continuity,Subscription Trap,4,Yes,3873
LST09095,2025,3,Nykaa,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,363,603,39.8,0,363,Inflated Original Price,Pricing Manipulation,5,Yes,240
LST09096,2025,3,Nykaa,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,9239,12767,27.6,0,9239,None,No Violation,0,No,3528
LST09097,2025,3,Nykaa,Books,The Alchemist - Paulo Coelho,Paulo Coelho,145,254,42.9,0,145,Forced Continuity,Subscription Trap,4,Yes,109
LST09098,2025,3,Nykaa,Mobile Phones,OPPO A78 5G 8GB+128GB,OPPO,17996,19795,9.1,0,17996,None,No Violation,0,No,1799
LST09099,2025,3,Nykaa,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,554,863,35.8,0,554,None,No Violation,0,No,309
LST09100,2025,3,Nykaa,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2567,3530,27.3,0,2567,False Scarcity,Scarcity Creation,4,Yes,963
LST09101,2025,3,Nykaa,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,309,579,46.6,0,309,None,No Violation,0,No,270
LST09102,2025,3,Nykaa,Toys,NHR Carrom Board with Coins & Striker,NHR,852,1755,51.5,0,852,Social Proof Manipulation,Social Proof Misuse,2,Yes,903
LST09103,2025,3,Nykaa,Toys,GiiKER Super Slide Puzzle Game,GiiKER,1360,2179,37.6,0,1360,Social Proof Manipulation,Social Proof Misuse,2,Yes,819
LST09104,2025,3,Nykaa,Mobile Phones,realme narzo N53 4GB+64GB,realme,7486,11919,37.2,0,7486,Fake Countdown Timer,Urgency Creation,3,Yes,4433
LST09105,2025,3,Nykaa,Books,Deep Work - Cal Newport,Cal Newport,258,438,41.1,46,304,Hidden Convenience Fee,Drip Pricing,5,Yes,180
LST09106,2025,3,Nykaa,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,10265,13851,25.9,0,10265,None,No Violation,0,No,3586
LST09107,2025,3,Nykaa,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,16352,24657,33.7,0,16352,Fake Countdown Timer,Urgency Creation,3,Yes,8305
LST09108,2025,3,Nykaa,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,764,1573,51.4,0,764,False Scarcity,Scarcity Creation,4,Yes,809
LST09109,2025,3,Nykaa,Footwear,VKC Pride Women's Flip Flops,VKC,221,493,55.2,0,221,Fake Countdown Timer,Urgency Creation,3,Yes,272
LST09110,2025,3,Nykaa,Fashion,Raymond Men's Blazer,Raymond,3868,6649,41.8,0,3868,Misleading Discount Badge,Pricing Manipulation,4,Yes,2781
LST09111,2025,3,Nykaa,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,470,1057,55.5,0,470,Misleading Discount Badge,Pricing Manipulation,4,Yes,587
LST09112,2025,3,Nykaa,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,300,607,50.6,0,300,False Scarcity,Scarcity Creation,4,Yes,307
LST09113,2025,3,Nykaa,Footwear,Liberty Gliders Women's Bellies,Liberty,770,1588,51.5,0,770,None,No Violation,0,No,818
LST09114,2025,3,Nykaa,Home & Kitchen,Prestige Iris 750W Mixer Grinder,Prestige,2201,3951,44.3,0,2201,Fake Countdown Timer,Urgency Creation,3,Yes,1750
LST09115,2025,3,Nykaa,Electronics,Amkette EvoFox Elite Play Gamepad,Amkette,921,1864,50.6,0,921,Fake Countdown Timer,Urgency Creation,3,Yes,943
LST09116,2025,3,Nykaa,Beauty,Biotique Bio Honey Gel Face Wash,Biotique,167,303,44.9,0,167,Inflated Original Price,Pricing Manipulation,5,Yes,136
LST09117,2025,3,Nykaa,Fashion,Peter England Men's Slim Fit Shirt,Peter England,724,1571,53.9,0,724,Inflated Original Price,Pricing Manipulation,5,Yes,847
LST09118,2025,3,Nykaa,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,1355,2196,38.3,0,1355,Fake Countdown Timer,Urgency Creation,3,Yes,841
LST09119,2025,3,Nykaa,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,543,911,40.4,0,543,Fake Countdown Timer,Urgency Creation,3,Yes,368
LST09120,2025,3,Nykaa,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,296,553,46.5,0,296,Inflated Original Price,Pricing Manipulation,5,Yes,257
LST09121,2025,3,Nykaa,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,511,960,46.8,0,511,Confirm Shaming,Misdirection,3,Yes,449
LST09122,2025,3,Nykaa,Toys,Frank Super Scientist Chemistry Set,Frank,779,1415,44.9,72,851,Hidden Convenience Fee,Drip Pricing,5,Yes,636
LST09123,2025,3,Nykaa,Mobile Phones,POCO C65 6GB+128GB,POCO,6903,11509,40.0,0,6903,Inflated Original Price,Pricing Manipulation,5,Yes,4606
LST09124,2025,3,Nykaa,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,7591,11625,34.7,0,7591,Fake Countdown Timer,Urgency Creation,3,Yes,4034
LST09125,2025,3,Nykaa,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,795,1306,39.1,0,795,Confirm Shaming,Misdirection,3,Yes,511
LST09126,2025,3,Nykaa,Electronics,Syska LED Desk Lamp,Syska,454,848,46.5,0,454,Confirm Shaming,Misdirection,3,Yes,394
LST09127,2025,3,Nykaa,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,504,750,32.8,0,504,Inflated Original Price,Pricing Manipulation,5,Yes,246
LST09128,2025,3,Nykaa,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,342,588,41.8,0,342,Misleading Discount Badge,Pricing Manipulation,4,Yes,246
LST09129,2025,3,Nykaa,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,13262,17812,25.5,0,13262,None,No Violation,0,No,4550
LST09130,2025,3,Nykaa,Fashion,Biba Women's Anarkali Kurti,Biba,893,1914,53.3,0,893,Social Proof Manipulation,Social Proof Misuse,2,Yes,1021
LST09131,2025,3,Nykaa,Toys,LEGO Classic Creative Brick Box,LEGO,1985,3609,45.0,0,1985,Fake Countdown Timer,Urgency Creation,3,Yes,1624
LST09132,2025,3,Nykaa,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,477,1214,60.7,64,541,Hidden Convenience Fee,Drip Pricing,5,Yes,737
LST09133,2025,4,Flipkart,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,661,1029,35.8,0,661,Forced Continuity,Subscription Trap,4,Yes,368
LST09134,2025,4,Flipkart,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,479,1075,55.4,0,479,None,No Violation,0,No,596
LST09135,2025,4,Flipkart,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,626,1063,41.1,0,626,Confirm Shaming,Misdirection,3,Yes,437
LST09136,2025,4,Flipkart,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,533,967,44.9,0,533,Misleading Discount Badge,Pricing Manipulation,4,Yes,434
LST09137,2025,4,Flipkart,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1289,2334,44.8,0,1289,None,No Violation,0,No,1045
LST09138,2025,4,Flipkart,Electronics,Mi 10000mAh Power Bank 3i,Xiaomi,773,1241,37.7,0,773,None,No Violation,0,No,468
LST09139,2025,4,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,274,611,55.2,74,348,Hidden Convenience Fee,Drip Pricing,5,Yes,337
LST09140,2025,4,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,635,1120,43.3,0,635,Forced Continuity,Subscription Trap,4,Yes,485
LST09141,2025,4,Flipkart,Books,The Alchemist - Paulo Coelho,Paulo Coelho,160,234,31.6,0,160,Social Proof Manipulation,Social Proof Misuse,2,Yes,74
LST09142,2025,4,Flipkart,Home & Kitchen,Cello Plastic Modular Drawer,Cello,297,587,49.4,0,297,Social Proof Manipulation,Social Proof Misuse,2,Yes,290
LST09143,2025,4,Flipkart,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,317,637,50.2,0,317,Confirm Shaming,Misdirection,3,Yes,320
LST09144,2025,4,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,14703,17828,17.5,0,14703,Forced Continuity,Subscription Trap,4,Yes,3125
LST09145,2025,4,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,287,597,51.9,0,287,Forced Continuity,Subscription Trap,4,Yes,310
LST09146,2025,4,Flipkart,Books,Zero to One - Peter Thiel,Peter Thiel,302,481,37.2,0,302,Misleading Discount Badge,Pricing Manipulation,4,Yes,179
LST09147,2025,4,Flipkart,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,8383,11429,26.7,0,8383,Fake Countdown Timer,Urgency Creation,3,Yes,3046
LST09148,2025,4,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,880,2167,59.4,0,880,Inflated Original Price,Pricing Manipulation,5,Yes,1287
LST09149,2025,4,Flipkart,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,8895,13249,32.9,0,8895,None,No Violation,0,No,4354
LST09150,2025,4,Flipkart,Footwear,Sparx Men's Running Sports Shoes,Sparx,935,1830,48.9,0,935,False Scarcity,Scarcity Creation,4,Yes,895
LST09151,2025,4,Flipkart,Toys,NHR Carrom Board with Coins & Striker,NHR,932,1750,46.7,0,932,Misleading Discount Badge,Pricing Manipulation,4,Yes,818
LST09152,2025,4,Flipkart,Fashion,Biba Women's Anarkali Kurti,Biba,758,1724,56.0,0,758,Fake Countdown Timer,Urgency Creation,3,Yes,966
LST09153,2025,4,Flipkart,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,1742,3102,43.8,43,1785,Hidden Convenience Fee,Drip Pricing,5,Yes,1360
LST09154,2025,4,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,13236,19074,30.6,0,13236,False Scarcity,Scarcity Creation,4,Yes,5838
LST09155,2025,4,Flipkart,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,1273,2429,47.6,0,1273,False Scarcity,Scarcity Creation,4,Yes,1156
LST09156,2025,4,Flipkart,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,882,1617,45.5,0,882,Forced Continuity,Subscription Trap,4,Yes,735
LST09157,2025,4,Flipkart,Toys,Frank Super Scientist Chemistry Set,Frank,776,1325,41.4,0,776,None,No Violation,0,No,549
LST09158,2025,4,Flipkart,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,7971,11590,31.2,0,7971,Fake Countdown Timer,Urgency Creation,3,Yes,3619
LST09159,2025,4,Flipkart,Toys,Skillofun Wooden Jigsaw Puzzle,Skillofun,307,706,56.5,0,307,Fake Countdown Timer,Urgency Creation,3,Yes,399
LST09160,2025,4,Flipkart,Books,Zero to One - Peter Thiel,Peter Thiel,265,468,43.4,0,265,False Scarcity,Scarcity Creation,4,Yes,203
LST09161,2025,4,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,1444,2340,38.3,0,1444,Fake Countdown Timer,Urgency Creation,3,Yes,896
LST09162,2025,4,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,275,631,56.4,0,275,Confirm Shaming,Misdirection,3,Yes,356
LST09163,2025,4,Flipkart,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,2183,3371,35.2,116,2299,Hidden Convenience Fee,Drip Pricing,5,Yes,1188
LST09164,2025,4,Flipkart,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,552,1058,47.8,0,552,Forced Continuity,Subscription Trap,4,Yes,506
LST09165,2025,4,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,1310,2685,51.2,0,1310,Misleading Discount Badge,Pricing Manipulation,4,Yes,1375
LST09166,2025,4,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,531,1182,55.1,0,531,False Scarcity,Scarcity Creation,4,Yes,651
LST09167,2025,4,Flipkart,Electronics,iBall Slide Elan 3x32 Tablet,iBall,7214,10475,31.1,0,7214,None,No Violation,0,No,3261
LST09168,2025,4,Flipkart,Books,The Alchemist - Paulo Coelho,Paulo Coelho,137,233,41.2,42,179,Hidden Convenience Fee,Drip Pricing,5,Yes,96
LST09169,2025,4,Flipkart,Toys,NHR Carrom Board with Coins & Striker,NHR,817,1868,56.3,0,817,Inflated Original Price,Pricing Manipulation,5,Yes,1051
LST09170,2025,4,Flipkart,Footwear,Woodland Men's Camel Leather Boot,Woodland,2750,4531,39.3,0,2750,False Scarcity,Scarcity Creation,4,Yes,1781
LST09171,2025,4,Flipkart,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,495,841,41.1,0,495,False Scarcity,Scarcity Creation,4,Yes,346
LST09172,2025,4,Flipkart,Electronics,iBall Slide Elan 3x32 Tablet,iBall,7835,10574,25.9,0,7835,Social Proof Manipulation,Social Proof Misuse,2,Yes,2739
LST09173,2025,4,Flipkart,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,245,412,40.5,0,245,None,No Violation,0,No,167
LST09174,2025,4,Flipkart,Electronics,PTron Bassbuds Pro In-Ear TWS,PTron,761,2141,64.5,0,761,None,No Violation,0,No,1380
LST09175,2025,4,Flipkart,Footwear,Relaxo Flite Men's Slippers,Relaxo,295,590,50.0,0,295,Inflated Original Price,Pricing Manipulation,5,Yes,295
LST09176,2025,4,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,1141,2439,53.2,0,1141,Misleading Discount Badge,Pricing Manipulation,4,Yes,1298
LST09177,2025,4,Flipkart,Footwear,Sparx Men's Running Sports Shoes,Sparx,920,1673,45.0,0,920,Fake Countdown Timer,Urgency Creation,3,Yes,753
LST09178,2025,4,Flipkart,Fashion,Arrow Men's Formal Trousers,Arrow,797,2120,62.4,0,797,None,No Violation,0,No,1323
LST09179,2025,4,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,1323,2419,45.3,0,1323,None,No Violation,0,No,1096
LST09180,2025,4,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,206,374,44.9,0,206,False Scarcity,Scarcity Creation,4,Yes,168
LST09181,2025,4,Flipkart,Books,Deep Work - Cal Newport,Cal Newport,262,478,45.2,114,376,Hidden Convenience Fee,Drip Pricing,5,Yes,216
LST09182,2025,4,Flipkart,Electronics,iBall Slide Elan 3x32 Tablet,iBall,7672,9824,21.9,0,7672,Confirm Shaming,Misdirection,3,Yes,2152
LST09183,2025,4,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,309,568,45.6,0,309,None,No Violation,0,No,259
LST09184,2025,4,Flipkart,Home & Kitchen,Pigeon by Stovekraft 1.5L Electric Kettle,Pigeon,594,1042,43.0,0,594,Misleading Discount Badge,Pricing Manipulation,4,Yes,448
LST09185,2025,4,Flipkart,Electronics,Syska LED Desk Lamp,Syska,494,877,43.7,0,494,False Scarcity,Scarcity Creation,4,Yes,383
LST09186,2025,4,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,290,557,47.9,95,385,Hidden Convenience Fee,Drip Pricing,5,Yes,267
LST09187,2025,4,Flipkart,Home & Kitchen,Bajaj Majesty 1000W Room Heater,Bajaj,1156,2304,49.8,0,1156,Fake Countdown Timer,Urgency Creation,3,Yes,1148
LST09188,2025,4,Flipkart,Fashion,Global Desi Women Floral Print Top,Global Desi,456,1037,56.0,0,456,Forced Continuity,Subscription Trap,4,Yes,581
LST09189,2025,4,Flipkart,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,185,373,50.4,0,185,Confirm Shaming,Misdirection,3,Yes,188
LST09190,2025,4,Meesho,Books,Atomic Habits - James Clear,James Clear,269,539,50.1,0,269,None,No Violation,0,No,270
LST09191,2025,4,Meesho,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,336,599,43.9,0,336,None,No Violation,0,No,263
LST09192,2025,4,Meesho,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,534,890,40.0,0,534,Social Proof Manipulation,Social Proof Misuse,2,Yes,356
LST09193,2025,4,Meesho,Beauty,Nykaa Cosmetics SKINgenius Setting Powder,Nykaa,549,954,42.5,0,549,Inflated Original Price,Pricing Manipulation,5,Yes,405
LST09194,2025,4,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,827,1582,47.7,0,827,Fake Countdown Timer,Urgency Creation,3,Yes,755
LST09195,2025,4,Meesho,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,1915,5333,64.1,0,1915,Social Proof Manipulation,Social Proof Misuse,2,Yes,3418
LST09196,2025,4,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,263,368,28.5,0,263,Confirm Shaming,Misdirection,3,Yes,105
LST09197,2025,4,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,725,1398,48.1,40,765,Hidden Convenience Fee,Drip Pricing,5,Yes,673
LST09198,2025,4,Meesho,Books,Rich Dad Poor Dad - Robert Kiyosaki,Robert Kiyosaki,221,375,41.1,0,221,Misleading Discount Badge,Pricing Manipulation,4,Yes,154
LST09199,2025,4,Meesho,Footwear,Paragon Softcare Women's Sandals,Paragon,417,834,50.0,35,452,Hidden Convenience Fee,Drip Pricing,5,Yes,417
LST09200,2025,4,Meesho,Books,Zero to One - Peter Thiel,Peter Thiel,304,468,35.0,0,304,Forced Continuity,Subscription Trap,4,Yes,164
LST09201,2025,4,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,19948,22877,12.8,0,19948,Forced Continuity,Subscription Trap,4,Yes,2929
LST09202,2025,4,Meesho,Home & Kitchen,NoBroker Wooden Foldable Study Table,NoBroker,1394,2782,49.9,0,1394,None,No Violation,0,No,1388
LST09203,2025,4,Meesho,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,343,645,46.8,0,343,Fake Countdown Timer,Urgency Creation,3,Yes,302
LST09204,2025,4,Meesho,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,270,566,52.3,0,270,None,No Violation,0,No,296
LST09205,2025,4,Meesho,Footwear,Woodland Men's Camel Leather Boot,Woodland,2493,4837,48.5,0,2493,None,No Violation,0,No,2344
LST09206,2025,4,Meesho,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,553,1248,55.7,0,553,False Scarcity,Scarcity Creation,4,Yes,695
LST09207,2025,4,Meesho,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,759,1584,52.1,0,759,False Scarcity,Scarcity Creation,4,Yes,825
LST09208,2025,4,Meesho,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,10625,13951,23.8,0,10625,Misleading Discount Badge,Pricing Manipulation,4,Yes,3326
