listing_id,year,month,platform,category,product_name,brand,dark_pattern_type,ccpa_category,severity_score,actual_price_inr,displayed_original_price_inr,price_inflation_inr,price_inflation_pct,hidden_fee_inr,ccpa_violation,sev_norm,inf_norm,fee_norm,contrib_severity,contrib_inflation,contrib_hidden_fee,base_score,ccpa_penalty,harm_score,risk_tier
LST07860,2024,9,Flipkart,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,Hidden Convenience Fee,Drip Pricing,5,551,1144,593,107.6225,115,Yes,1.0,0.4458348157866852,0.9583333333333334,40.5,14.04,17.25,71.79379669728058,10.0,81.79,🔴 Critical
LST07861,2024,9,Flipkart,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,Confirm Shaming,Misdirection,3,483,827,344,71.2215,0,Yes,0.3333333333333333,0.28904222170725213,0.0,13.5,9.1,0.0,22.60482998377844,10.0,32.6,🟢 Low
LST07862,2024,9,Flipkart,Footwear,Red Tape Men's Casual Sneakers,Red Tape,Fake Countdown Timer,Urgency Creation,3,1196,2469,1273,106.4381,0,Yes,0.3333333333333333,0.4407331661499258,0.0,13.5,13.88,0.0,27.38309473372266,10.0,37.38,🟢 Low
LST07863,2024,9,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,Fake Countdown Timer,Urgency Creation,3,248,430,182,73.3871,0,Yes,0.3333333333333333,0.29837026329233,0.0,13.5,9.4,0.0,22.898663293708392,10.0,32.9,🟢 Low
LST07865,2024,9,Flipkart,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,Social Proof Manipulation,Social Proof Misuse,2,535,938,403,75.3271,0,Yes,0.0,0.30672656208945376,0.0,0.0,9.66,0.0,9.661886705817793,10.0,19.66,🟢 Low
LST07866,2024,9,Flipkart,Home & Kitchen,Solimo Stainless Steel Dinner Set 26 Pcs,Solimo,Hidden Convenience Fee,Drip Pricing,5,783,1599,816,104.2146,63,Yes,1.0,0.4311557278120884,0.525,40.5,13.58,9.45,63.53140542608079,10.0,73.53,🟠 High
LST07867,2024,9,Flipkart,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Confirm Shaming,Misdirection,3,908,2370,1462,161.0132,0,Yes,0.3333333333333333,0.6758083426875063,0.0,13.5,21.29,0.0,34.78796279465645,10.0,44.79,🟢 Low
LST07868,2024,9,Flipkart,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,False Scarcity,Scarcity Creation,4,539,1028,489,90.7236,0,Yes,0.6666666666666666,0.3730449922079667,0.0,27.0,11.75,0.0,38.75091725455095,10.0,48.75,🟢 Low
LST07870,2024,9,Flipkart,Home & Kitchen,Crompton Greaves Ozone Desert Air Cooler,Crompton,Inflated Original Price,Pricing Manipulation,5,6651,10982,4331,65.118,0,Yes,1.0,0.2627521857751673,0.0,40.5,8.28,0.0,48.77669385191777,10.0,58.78,🟡 Medium
LST07871,2024,9,Flipkart,Electronics,Portronics Mport 7C USB Hub,Portronics,Forced Continuity,Subscription Trap,4,668,1161,493,73.8024,0,Yes,0.6666666666666666,0.3001591142667865,0.0,27.0,9.46,0.0,36.455012099403774,10.0,46.46,🟢 Low
LST07873,2024,9,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,Hidden Convenience Fee,Drip Pricing,5,246,467,221,89.8374,93,Yes,1.0,0.36922780045847653,0.775,40.5,11.63,13.95,66.08067571444201,10.0,76.08,🟠 High
LST07874,2024,9,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Hidden Convenience Fee,Drip Pricing,5,1551,2189,638,41.1348,74,Yes,1.0,0.1594476572642511,0.6166666666666667,40.5,5.02,11.1,56.622601203823905,10.0,66.62,🟠 High
LST07875,2024,9,Flipkart,Toys,LEGO Classic Creative Brick Box,LEGO,Fake Countdown Timer,Urgency Creation,3,1820,3221,1401,76.978,0,Yes,0.3333333333333333,0.31383760007098543,0.0,13.5,9.89,0.0,23.385884402236037,10.0,33.39,🟢 Low
LST07876,2024,9,Flipkart,Fashion,Biba Women's Anarkali Kurti,Biba,Fake Countdown Timer,Urgency Creation,3,741,1713,972,131.1741,0,Yes,0.3333333333333333,0.5472802831837671,0.0,13.5,17.24,0.0,30.739328920288663,10.0,40.74,🟢 Low
LST07878,2024,9,Flipkart,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Fake Countdown Timer,Urgency Creation,3,312,647,335,107.3718,0,Yes,0.3333333333333333,0.4447549579988301,0.0,13.5,14.01,0.0,27.50978117696315,10.0,37.51,🟢 Low
LST07879,2024,9,Flipkart,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Confirm Shaming,Misdirection,3,13984,18284,4300,30.7494,0,Yes,0.3333333333333333,0.11471389152834982,0.0,13.5,3.61,0.0,17.11348758314302,10.0,27.11,🟢 Low
LST07880,2024,9,Flipkart,Footwear,Woodland Men's Camel Leather Boot,Woodland,Hidden Convenience Fee,Drip Pricing,5,2788,4209,1421,50.9684,60,Yes,1.0,0.20180461595053759,0.5,40.5,6.36,9.0,55.85684540244194,10.0,65.86,🟠 High
LST07881,2024,9,Flipkart,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Misleading Discount Badge,Pricing Manipulation,4,8117,11689,3572,44.0064,0,Yes,0.6666666666666666,0.17181670243219982,0.0,27.0,5.41,0.0,32.41222612661429,10.0,42.41,🟢 Low
LST07882,2024,9,Flipkart,Mobile Phones,realme narzo N53 4GB+64GB,realme,Hidden Convenience Fee,Drip Pricing,5,7643,12268,4625,60.5129,112,Yes,1.0,0.24291631382123205,0.9333333333333333,40.5,7.65,16.8,64.95186388536881,10.0,74.95,🟠 High
LST07883,2024,9,Flipkart,Fashion,Peter England Men's Slim Fit Shirt,Peter England,Forced Continuity,Subscription Trap,4,654,1534,880,134.5566,0,Yes,0.6666666666666666,0.5618499639473088,0.0,27.0,17.7,0.0,44.69827386434022,10.0,54.7,🟡 Medium
LST07886,2024,9,Flipkart,Books,Start With Why - Simon Sinek,Simon Sinek,Hidden Convenience Fee,Drip Pricing,5,304,416,112,36.8421,117,Yes,1.0,0.14095740785888364,0.975,40.5,4.44,17.55,62.49015834755484,10.0,72.49,🟠 High
LST07889,2024,9,Flipkart,Footwear,VKC Pride Women's Flip Flops,VKC,Fake Countdown Timer,Urgency Creation,3,250,475,225,90.0,0,Yes,0.3333333333333333,0.36992817890404983,0.0,13.5,11.65,0.0,25.152737635477568,10.0,35.15,🟢 Low
LST07890,2024,9,Flipkart,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,False Scarcity,Scarcity Creation,4,2036,3472,1436,70.5305,0,Yes,0.6666666666666666,0.2860658286820911,0.0,27.0,9.01,0.0,36.01107360348587,10.0,46.01,🟢 Low
LST07891,2024,9,Flipkart,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,Social Proof Manipulation,Social Proof Misuse,2,483,806,323,66.8737,0,Yes,0.0,0.27031463618656426,0.0,0.0,8.51,0.0,8.514911039876774,10.0,18.51,🟢 Low
LST07892,2024,9,Flipkart,Footwear,Paragon Softcare Women's Sandals,Paragon,False Scarcity,Scarcity Creation,4,417,793,376,90.1679,0,Yes,0.6666666666666666,0.37065138641334733,0.0,27.0,11.68,0.0,38.67551867202044,10.0,48.68,🟢 Low
LST07893,2024,9,Flipkart,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,False Scarcity,Scarcity Creation,4,2004,3106,1102,54.99,0,Yes,0.6666666666666666,0.2191271372095648,0.0,27.0,6.9,0.0,33.902504822101285,10.0,43.9,🟢 Low
LST07894,2024,9,Flipkart,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Hidden Convenience Fee,Drip Pricing,5,7174,11428,4254,59.2975,89,Yes,1.0,0.2376811356985392,0.7416666666666667,40.5,7.49,13.35,61.336955774503984,10.0,71.34,🟠 High
LST07897,2024,9,Flipkart,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Social Proof Manipulation,Social Proof Misuse,2,93,179,86,92.4731,0,Yes,0.0,0.380580736922177,0.0,0.0,11.99,0.0,11.988293213048575,10.0,21.99,🟢 Low
LST07898,2024,9,Flipkart,Footwear,Liberty Gliders Women's Bellies,Liberty,Forced Continuity,Subscription Trap,4,669,1591,922,137.8176,0,Yes,0.6666666666666666,0.5758962991934018,0.0,27.0,18.14,0.0,45.140733424592156,10.0,55.14,🟡 Medium
LST07899,2024,9,Flipkart,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,False Scarcity,Scarcity Creation,4,356,592,236,66.2921,0,Yes,0.6666666666666666,0.2678094694956328,0.0,27.0,8.44,0.0,35.43599828911243,10.0,45.44,🟢 Low
LST07901,2024,9,Flipkart,Electronics,Logitech MK235 Wireless Keyboard Mouse,Logitech,Social Proof Manipulation,Social Proof Misuse,2,1477,2159,682,46.1747,0,Yes,0.0,0.18115637391766545,0.0,0.0,5.71,0.0,5.706425778406462,10.0,15.71,🟢 Low
LST07902,2024,9,Flipkart,Fashion,AND Women's Wrap Dress,AND,Social Proof Manipulation,Social Proof Misuse,2,1394,2624,1230,88.2353,0,Yes,0.0,0.36232696215802707,0.0,0.0,11.41,0.0,11.413299307977852,10.0,21.41,🟢 Low
LST07903,2024,9,Flipkart,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Confirm Shaming,Misdirection,3,469,928,459,97.8678,0,Yes,0.3333333333333333,0.4038177086339519,0.0,13.5,12.72,0.0,26.220257821969483,10.0,36.22,🟢 Low
LST07904,2024,9,Flipkart,Beauty,mCaffeine Coffee Face Scrub,mCaffeine,Forced Continuity,Subscription Trap,4,375,564,189,50.4,0,Yes,0.6666666666666666,0.19935630655039063,0.0,27.0,6.28,0.0,33.2797236563373,10.0,43.28,🟢 Low
LST07905,2024,9,Flipkart,Mobile Phones,Nothing Phone (2a) 8GB+128GB,Nothing,Fake Countdown Timer,Urgency Creation,3,21626,30972,9346,43.2165,0,Yes,0.3333333333333333,0.16841431046320604,0.0,13.5,5.31,0.0,18.80505077959099,10.0,28.81,🟢 Low
LST07907,2024,9,Flipkart,Electronics,Zebronics Zeb-County Wireless Mouse,Zebronics,Confirm Shaming,Misdirection,3,489,910,421,86.0941,0,Yes,0.3333333333333333,0.3531040204134903,0.0,13.5,11.12,0.0,24.622776643024945,10.0,34.62,🟢 Low
LST07908,2024,9,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Hidden Convenience Fee,Drip Pricing,5,273,379,106,38.8278,44,Yes,1.0,0.14951055348849634,0.36666666666666664,40.5,4.71,6.6,51.809582434887645,10.0,61.81,🟡 Medium
LST07909,2024,9,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,Inflated Original Price,Pricing Manipulation,5,8078,11629,3551,43.9589,0,Yes,1.0,0.1716121023327857,0.0,40.5,5.41,0.0,45.90578122348275,10.0,55.91,🟡 Medium
LST07910,2024,9,Meesho,Beauty,Sugar Cosmetics Matte Attack Lipstick,Sugar,Fake Countdown Timer,Urgency Creation,3,309,598,289,93.5275,0,Yes,0.3333333333333333,0.3851224283921189,0.0,13.5,12.13,0.0,25.631356494351746,10.0,35.63,🟢 Low
LST07911,2024,9,Meesho,Footwear,Paragon Softcare Women's Sandals,Paragon,Fake Countdown Timer,Urgency Creation,3,400,862,462,115.5,0,Yes,0.3333333333333333,0.47976612701057286,0.0,13.5,15.11,0.0,28.612633000833043,10.0,38.61,🟢 Low
LST07913,2024,9,Meesho,Mobile Phones,Samsung Galaxy M14 5G 4GB+128GB,Samsung,Forced Continuity,Subscription Trap,4,12564,15826,3262,25.9631,0,Yes,0.6666666666666666,0.09409752403728115,0.0,27.0,2.96,0.0,29.964072007174355,10.0,39.96,🟢 Low
LST07914,2024,9,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Misleading Discount Badge,Pricing Manipulation,4,365,598,233,63.8356,0,Yes,0.6666666666666666,0.2572284138280377,0.0,27.0,8.1,0.0,35.10269503558319,10.0,45.1,🟢 Low
LST07916,2024,9,Meesho,Footwear,Relaxo Flite Men's Slippers,Relaxo,Misleading Discount Badge,Pricing Manipulation,4,269,643,374,139.0335,0,Yes,0.6666666666666666,0.5811336310013516,0.0,27.0,18.31,0.0,45.30570937654257,10.0,55.31,🟡 Medium
LST07917,2024,9,Meesho,Fashion,Biba Women's Anarkali Kurti,Biba,Confirm Shaming,Misdirection,3,768,1681,913,118.8802,0,Yes,0.3333333333333333,0.49432590082193245,0.0,13.5,15.57,0.0,29.07126587589087,10.0,39.07,🟢 Low
LST07918,2024,9,Meesho,Footwear,Liberty Gliders Women's Bellies,Liberty,Inflated Original Price,Pricing Manipulation,5,720,1440,720,100.0,0,Yes,1.0,0.4130018840438628,0.0,40.5,13.01,0.0,53.50955934738168,10.0,63.51,🟡 Medium
LST07919,2024,9,Meesho,Beauty,Mamaearth Onion Hair Oil 250ml,Mamaearth,Social Proof Manipulation,Social Proof Misuse,2,348,563,215,61.7816,0,Yes,0.0,0.2483810747923201,0.0,0.0,7.82,0.0,7.824003855958083,10.0,17.82,🟢 Low
LST07920,2024,9,Meesho,Toys,Hasbro Monopoly Classic Board Game,Hasbro,Inflated Original Price,Pricing Manipulation,5,812,1393,581,71.5517,0,Yes,1.0,0.29046451545096874,0.0,40.5,9.15,0.0,49.64963223670552,10.0,59.65,🟡 Medium
LST07921,2024,9,Meesho,Fashion,AND Women's Wrap Dress,AND,Hidden Convenience Fee,Drip Pricing,5,1451,2747,1296,89.3177,36,Yes,1.0,0.36698926000236043,0.3,40.5,11.56,5.4,57.460161690074365,10.0,67.46,🟠 High
LST07922,2024,9,Meesho,Beauty,Lakme Absolute Skin Natural Mousse Foundation,Lakme,False Scarcity,Scarcity Creation,4,477,778,301,63.1027,0,Yes,0.6666666666666666,0.2540715419783408,0.0,27.0,8.0,0.0,35.00325357231773,10.0,45.0,🟢 Low
LST07925,2024,9,Meesho,Mobile Phones,realme narzo N53 4GB+64GB,realme,False Scarcity,Scarcity Creation,4,7927,11068,3141,39.6241,0,Yes,0.6666666666666666,0.15294051262877958,0.0,27.0,4.82,0.0,31.817626147806557,10.0,41.82,🟢 Low
LST07926,2024,9,Meesho,Mobile Phones,Vivo Y56 5G 8GB+128GB,Vivo,Hidden Convenience Fee,Drip Pricing,5,14764,19383,4619,31.2856,49,Yes,1.0,0.11702350359794658,0.4083333333333333,40.5,3.69,7.35,51.53624036333532,10.0,61.54,🟡 Medium
LST07928,2024,9,Meesho,Footwear,Woodland Men's Camel Leather Boot,Woodland,Misleading Discount Badge,Pricing Manipulation,4,2597,4583,1986,76.4729,0,Yes,0.6666666666666666,0.31166194722437346,0.0,27.0,9.82,0.0,36.817351337567764,10.0,46.82,🟢 Low
LST07929,2024,9,Meesho,Toys,Funskool Ludo & Snakes & Ladders Board Game,Funskool,Social Proof Manipulation,Social Proof Misuse,2,331,563,232,70.0906,0,Yes,0.0,0.28417101639299064,0.0,0.0,8.95,0.0,8.951387016379204,10.0,18.95,🟢 Low
LST07930,2024,9,Meesho,Toys,Webby Wooden Push & Pull Duck Toy,Webby,Misleading Discount Badge,Pricing Manipulation,4,308,613,305,99.026,0,Yes,0.6666666666666666,0.408806505163245,0.0,27.0,12.88,0.0,39.87740491264222,10.0,49.88,🟢 Low
LST07931,2024,9,Meesho,Beauty,Plum Green Tea Pore Cleansing Face Wash,Plum,Social Proof Manipulation,Social Proof Misuse,2,321,608,287,89.4081,0,Yes,0.0,0.3673786462968244,0.0,0.0,11.57,0.0,11.572427358349966,10.0,21.57,🟢 Low
LST07932,2024,9,Meesho,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Forced Continuity,Subscription Trap,4,930,2029,1099,118.172,0,Yes,0.6666666666666666,0.49127542102393085,0.0,27.0,15.48,0.0,42.47517576225382,10.0,52.48,🟡 Medium
LST07933,2024,9,Meesho,Mobile Phones,Motorola Moto G54 5G 8GB+256GB,Motorola,Forced Continuity,Subscription Trap,4,14411,18852,4441,30.8167,0,Yes,0.6666666666666666,0.11500377756394077,0.0,27.0,3.62,0.0,30.622618993264133,10.0,40.62,🟢 Low
LST07935,2024,9,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Confirm Shaming,Misdirection,3,548,1018,470,85.7664,0,Yes,0.3333333333333333,0.35169249509605865,0.0,13.5,11.08,0.0,24.578313595525845,10.0,34.58,🟢 Low
LST07936,2024,9,Meesho,Electronics,Portronics Mport 7C USB Hub,Portronics,Inflated Original Price,Pricing Manipulation,5,618,1128,510,82.5243,0,Yes,1.0,0.3377275691526799,0.0,40.5,10.64,0.0,51.138418428309414,10.0,61.14,🟡 Medium
LST07938,2024,9,Meesho,Footwear,Relaxo Flite Men's Slippers,Relaxo,Inflated Original Price,Pricing Manipulation,5,315,574,259,82.2222,0,Yes,1.0,0.33642631252040617,0.0,40.5,10.6,0.0,51.097428844392795,10.0,61.1,🟡 Medium
LST07939,2024,9,Meesho,Home & Kitchen,Cello Plastic Modular Drawer,Cello,Forced Continuity,Subscription Trap,4,269,580,311,115.6134,0,Yes,0.6666666666666666,0.48025458282685834,0.0,27.0,15.13,0.0,42.128019359046036,10.0,52.13,🟡 Medium
LST07940,2024,9,Meesho,Fashion,Raymond Men's Blazer,Raymond,Misleading Discount Badge,Pricing Manipulation,4,3906,7266,3360,86.0215,0,Yes,0.6666666666666666,0.3527913053141753,0.0,27.0,11.11,0.0,38.11292611739652,10.0,48.11,🟢 Low
LST07941,2024,9,Meesho,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Misleading Discount Badge,Pricing Manipulation,4,10436,13312,2876,27.5585,0,Yes,0.6666666666666666,0.10096950295528691,0.0,27.0,3.18,0.0,30.180539343091535,10.0,40.18,🟢 Low
LST07942,2024,9,Meesho,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Confirm Shaming,Misdirection,3,1024,2209,1185,115.7227,0,Yes,0.3333333333333333,0.4807253784240365,0.0,13.5,15.14,0.0,28.64284942035715,10.0,38.64,🟢 Low
LST07944,2024,9,Meesho,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Confirm Shaming,Misdirection,3,91,191,100,109.8901,0,Yes,0.3333333333333333,0.4556022091641892,0.0,13.5,14.35,0.0,27.85146958867196,10.0,37.85,🟢 Low
LST07945,2024,9,Meesho,Footwear,Action Men's Training Shoes,Action,Hidden Convenience Fee,Drip Pricing,5,682,1328,646,94.7214,45,Yes,1.0,0.39026499804876114,0.375,40.5,12.29,6.75,59.543347438535974,10.0,69.54,🟠 High
LST07946,2024,9,Meesho,Beauty,WOW Skin Science Apple Cider Vinegar Shampoo,WOW,Social Proof Manipulation,Social Proof Misuse,2,287,600,313,109.0592,0,Yes,0.0,0.4520232150041221,0.0,0.0,14.24,0.0,14.238731272629845,10.0,24.24,🟢 Low
LST07948,2024,9,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,Fake Countdown Timer,Urgency Creation,3,898,1904,1006,112.0267,0,Yes,0.3333333333333333,0.46480533700436166,0.0,13.5,14.64,0.0,28.141368115637388,10.0,38.14,🟢 Low
LST07950,2024,9,Meesho,Toys,NHR Carrom Board with Coins & Striker,NHR,Inflated Original Price,Pricing Manipulation,5,847,1743,896,105.7851,0,Yes,1.0,0.43792045320429596,0.0,40.5,13.79,0.0,54.294494275935314,10.0,64.29,🟡 Medium
LST07951,2024,9,Meesho,Toys,GiiKER Super Slide Puzzle Game,GiiKER,Social Proof Manipulation,Social Proof Misuse,2,1384,2235,851,61.4884,0,Yes,0.0,0.24711815375762078,0.0,0.0,7.78,0.0,7.784221843365055,10.0,17.78,🟢 Low
LST07952,2024,9,Meesho,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Fake Countdown Timer,Urgency Creation,3,2358,3334,976,41.391,0,Yes,0.3333333333333333,0.16055120558993316,0.0,13.5,5.06,0.0,18.557362976082892,10.0,28.56,🟢 Low
LST07954,2024,9,Meesho,Toys,Itsy Bitsy Wooden Building Blocks 50pcs,Itsy Bitsy,Inflated Original Price,Pricing Manipulation,5,453,1003,550,121.4128,0,Yes,1.0,0.5052347473856414,0.0,40.5,15.91,0.0,56.41489454264771,10.0,66.41,🟠 High
LST07955,2024,9,Meesho,Toys,Mattel Hot Wheels 20-Car Gift Pack,Mattel,Social Proof Manipulation,Social Proof Misuse,2,827,1450,623,75.3325,0,Yes,0.0,0.3067498218902292,0.0,0.0,9.66,0.0,9.662619389542218,10.0,19.66,🟢 Low
LST07956,2024,9,Meesho,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Inflated Original Price,Pricing Manipulation,5,277,414,137,49.4585,0,Yes,1.0,0.19530091721147724,0.0,40.5,6.15,0.0,46.65197889216154,10.0,56.65,🟡 Medium
LST07957,2024,9,Meesho,Toys,LEGO Classic Creative Brick Box,LEGO,False Scarcity,Scarcity Creation,4,2091,3355,1264,60.4495,0,Yes,0.6666666666666666,0.24264322653064563,0.0,27.0,7.64,0.0,34.64326163571534,10.0,44.64,🟢 Low
LST07958,2024,9,Meesho,Fashion,Biba Women's Anarkali Kurti,Biba,Hidden Convenience Fee,Drip Pricing,5,783,1749,966,123.3716,41,Yes,1.0,0.513672024748428,0.3416666666666667,40.5,16.18,6.15,62.83066877957548,10.0,72.83,🟠 High
LST07959,2024,9,Meesho,Mobile Phones,OnePlus Nord CE 3 Lite 5G 8GB+128GB,OnePlus,Fake Countdown Timer,Urgency Creation,3,17323,22772,5449,31.4553,0,Yes,0.3333333333333333,0.11775446437416921,0.0,13.5,3.71,0.0,17.20926562778633,10.0,27.21,🟢 Low
LST07962,2024,9,Meesho,Electronics,boAt Rockerz 450 Bluetooth Headphone,boAt,Social Proof Manipulation,Social Proof Misuse,2,1165,2377,1212,104.0343,0,Yes,0.0,0.4303791089084175,0.0,0.0,13.56,0.0,13.55694193061515,10.0,23.56,🟢 Low
LST07963,2024,9,Meesho,Fashion,Van Heusen Men's Regular Fit T-Shirt,Van Heusen,False Scarcity,Scarcity Creation,4,495,1288,793,160.202,0,Yes,0.6666666666666666,0.6723142037265647,0.0,27.0,21.18,0.0,48.17789741738678,10.0,58.18,🟡 Medium
LST07964,2024,9,Meesho,Beauty,Minimalist 10% Niacinamide Serum,Minimalist,Inflated Original Price,Pricing Manipulation,5,617,976,359,58.1848,0,Yes,1.0,0.23288832452763222,0.0,40.5,7.34,0.0,47.835982222620416,10.0,57.84,🟡 Medium
LST07965,2024,9,Meesho,Mobile Phones,Redmi 12C 4GB RAM 64GB Storage,Xiaomi,Inflated Original Price,Pricing Manipulation,5,7259,10721,3462,47.6925,0,Yes,1.0,0.1876941008837863,0.0,40.5,5.91,0.0,46.41236417783927,10.0,56.41,🟡 Medium
LST07966,2024,9,Meesho,Footwear,Sparx Men's Running Sports Shoes,Sparx,Forced Continuity,Subscription Trap,4,899,1738,839,93.3259,0,Yes,0.6666666666666666,0.38425406249650024,0.0,27.0,12.1,0.0,39.104002968639755,10.0,49.1,🟢 Low
LST07968,2024,9,Meesho,Mobile Phones,POCO C65 6GB+128GB,POCO,Inflated Original Price,Pricing Manipulation,5,7387,10391,3004,40.666,0,Yes,1.0,0.15742836196729668,0.0,40.5,4.96,0.0,45.45899340196985,10.0,55.46,🟡 Medium
LST07969,2024,9,Meesho,Electronics,Noise ColorFit Ultra 3 Smart Watch,Noise,Social Proof Manipulation,Social Proof Misuse,2,1820,4819,2999,164.7802,0,Yes,0.0,0.6920342074136738,0.0,0.0,21.8,0.0,21.799077533530724,10.0,31.8,🟢 Low
LST07970,2024,9,Meesho,Books,Atomic Habits - James Clear,James Clear,Fake Countdown Timer,Urgency Creation,3,296,489,193,65.2027,0,Yes,0.3333333333333333,0.2631170200577015,0.0,13.5,8.29,0.0,21.788186131817596,10.0,31.79,🟢 Low
LST07971,2024,9,Meesho,Fashion,Arrow Men's Formal Trousers,Arrow,Misleading Discount Badge,Pricing Manipulation,4,902,1973,1071,118.7361,0,Yes,0.6666666666666666,0.4937052087308677,0.0,27.0,15.55,0.0,42.55171407502233,10.0,52.55,🟡 Medium
LST07972,2024,9,Meesho,Home & Kitchen,Usha Maxx Air 400mm Pedestal Fan,Usha,Inflated Original Price,Pricing Manipulation,5,2117,3238,1121,52.9523,0,Yes,1.0,0.21035000831322512,0.0,40.5,6.63,0.0,47.12602526186659,10.0,57.13,🟡 Medium
LST07974,2024,9,Meesho,Home & Kitchen,Milton Thermosteel Flip Lid Flask 500ml,Milton,Confirm Shaming,Misdirection,3,446,932,486,108.9686,0,Yes,0.3333333333333333,0.4516329672355554,0.0,13.5,14.23,0.0,27.726438467919998,10.0,37.73,🟢 Low
LST07975,2024,9,Meesho,Electronics,Syska LED Desk Lamp,Syska,Confirm Shaming,Misdirection,3,491,883,392,79.8371,0,Yes,0.3333333333333333,0.3261528031075094,0.0,13.5,10.27,0.0,23.773813297886544,10.0,33.77,🟢 Low
LST07976,2024,9,Meesho,Mobile Phones,iQOO Z6 Lite 5G 4GB+128GB,iQOO,Social Proof Manipulation,Social Proof Misuse,2,9885,12693,2808,28.4067,0,Yes,0.0,0.10462301462524584,0.0,0.0,3.3,0.0,3.295624960695244,10.0,13.3,🟢 Low
LST07977,2024,9,Meesho,Fashion,Allen Solly Women Straight Fit Trousers,Allen Solly,Inflated Original Price,Pricing Manipulation,5,1096,2033,937,85.4927,0,Yes,1.0,0.350513567786382,0.0,40.5,11.04,0.0,51.54117738527104,10.0,61.54,🟡 Medium
LST07978,2024,9,Nykaa,Books,The Subtle Art of Not Giving a F*ck,Mark Manson,Forced Continuity,Subscription Trap,4,243,369,126,51.8519,0,Yes,0.6666666666666666,0.20561017779964005,0.0,27.0,6.48,0.0,33.476720600688665,10.0,43.48,🟢 Low
LST07979,2024,9,Nykaa,Beauty,Himalaya Herbals Purifying Neem Face Wash,Himalaya,Misleading Discount Badge,Pricing Manipulation,4,99,167,68,68.6869,0,Yes,0.6666666666666666,0.2781247604025151,0.0,27.0,8.76,0.0,35.76092995267922,10.0,45.76,🟢 Low
LST07981,2024,9,Nykaa,Books,Atomic Habits - James Clear,James Clear,Social Proof Manipulation,Social Proof Misuse,2,287,493,206,71.777,0,Yes,0.0,0.29143496602776875,0.0,0.0,9.18,0.0,9.180201429874716,10.0,19.18,🟢 Low
LST07982,2024,9,Nykaa,Home & Kitchen,Hawkins Futura 3L Hard Anodized Pressure Cooker,Hawkins,Fake Countdown Timer,Urgency Creation,3,1971,2845,874,44.343,0,Yes,0.3333333333333333,0.17326656334720594,0.0,13.5,5.46,0.0,18.957896745436987,10.0,28.96,🟢 Low
